0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
JLPT-N1	3227	詰る	なじ	Godan verb with ru ending, Transitive verb	1.-to rebuke; to scold; to tell off; to find fault; to harp on; to reprove	2.-to question persistently (in order to criticize or find fault with somebody)																								
JLPT-N1	3228	遣り通す	やとお	Godan verb with su ending	1.-to carry through; to achieve; to complete																									
JLPT-N1	3229	館	かん	Noun, Suffix	1.-house; hall; building																									
JLPT-N1	3230	事によると	こと	Expression	1.-possibly; maybe; perhaps																									
JLPT-N1	3231	揃い	そろ	Noun, No-adjective	1.-set; suit; uniform collection; matching items	2.-entirely; all; every one; nothing but																								
JLPT-N1	3232	すばしっこい		I-adjective	1.-nimble; smart; quick	2.-すばしこい																								
JLPT-N1	3233	干し物	ほもの	Noun	1.-things dried in the sun (esp. clothes, dyed cloth, etc.)	2.-Drying (food)																								
JLPT-N1	3234	ぐっと		Adverb	1.-suddenly; at once; in one go; with a jerk; with a gulp	2.-considerably; very much; a lot	3.-firmly; with an effort; tightly; exerting pressure	4.-completely (e.g. at a loss)	5.-deeply (e.g. moved)																					
JLPT-N1	3235	ちやほや		Suru verb, Adverb, Adverb taking the 'to' particle	1.-to pamper; to make a fuss of; to spoil; to fawn over	2.-ちゃほや																								
JLPT-N1	3236	しぶとい		I-adjective	1.-tenacious; tough; enduring; dogged; headstrong; stubborn; obstinate; unyielding																									
JLPT-N1	3237	すんなり		Adverb taking the 'to' particle, Adverb, Suru verb	1.-slim; slender; lithe; supple	2.-smoothly; without resistance; without trouble; without difficulty; without dissent; easily; readily																								
JLPT-N1	3238	し尿	にょう	Noun	1.-excreta; raw sewage; human waste; night soil	2.-Night soil																								
JLPT-N1	3239	鱝	えい	Noun	1.-ray (any fish of superorder Batoidea)	2.-Batoidea																								
JLPT-N1	3240	沈澱	ちんでん	Noun, Suru verb	1.-precipitation; deposition; settlement (e.g. of sediment)	2.-Precipitation (chemistry)																								
JLPT-N1	3241	当て字	あじ	Noun	1.-kanji used as a phonetic symbol, instead of for the meaning; phonetic-equivalent character; substitute character	2.-kanji used for their meaning, irrespective of reading	3.-Ateji																							
JLPT-N1	3242	道場	どうじょう	Noun	1.-dōjō; hall used for martial arts training	2.-manda (place of Buddhist practice or meditation, esp. the place under the bodhi tree where Buddha attained enlightenment)	3.-Dojo																							
JLPT-N1	3243	上下	うえした	Noun	1.-top and bottom; up and down; high and low; above and below; upper and lower ends	2.-upside-down	3.-Vertical direction																							
JLPT-N1	3244	畳	じょう	Counter	1.-tatami mat (esp. as a measure of room size, either 1.82 sqm or 1.54 sqm)	2.-Tatami																								
JLPT-N1	3245	チェンジ		Noun, Suru verb	1.-change	2.-Change																								
JLPT-N1	3246	未	ひつじ	Noun	1.-the Sheep (eighth sign of the Chinese zodiac); the Ram; the Goat	2.-hour of the Sheep (around 2pm, 1-3pm, or 2-4pm)	3.-south-southwest	4.-sixth month of the lunar calendar	5.-Goat (zodiac)																					
JLPT-N1	3247	ホース		Noun	1.-hose	2.-horse	3.-Hose (tubing)																							
JLPT-N1	3248	ジャンル		Noun	1.-genre	2.-Genre																								
JLPT-N1	3249	スプリング		Noun	1.-spring	2.-Spring																								
JLPT-N1	3250	ダンプ		Noun, Suru verb	1.-dump	2.-dump truck	3.-Dump																							
JLPT-N1	3251	ティッシュペーパー		Noun	1.-tissue paper; tissue; facial tissue; facial tissues	2.-Tissue paper	3.-ティッシュ・ペーパー																							
JLPT-N1	3252	ジャンパー		Noun	1.-(short) jacket; blouson; windbreaker; jumper	2.-ski jumper; jumping event athlete	3.-jumper lead; jumper wire	4.-Jumper	5.-ジャンパ、ジャンバー																					
JLPT-N1	3253	フィルター		Noun	1.-filter (esp. camera)	2.-Filter	3.-フィルタ																							
JLPT-N1	3254	ペア		Noun	1.-pair	2.-pair-oared boat	3.-pear	4.-Pair	5.-ペヤ、ペアー																					
JLPT-N1	3255	オートマチック		Na-adjective, No-adjective, Noun	1.-automatic	2.-Automatic	3.-オートマティック																							
JLPT-N1	3256	マッサージ		Noun, Suru verb	1.-massage	2.-Massage	3.-マサージュ																							
JLPT-N1	3257	レンジ		Noun	1.-range; stove; cooker	2.-microwave oven	3.-Range																							
JLPT-N1	3258	甕	かめ	Noun	1.-earthenware pot	2.-Bottle																								
JLPT-N1	3259	杯	さかずき	Noun	1.-sake cup; cup for alcoholic beverages	2.-Sakadzuki																								
JLPT-N1	3260	仏	ふつ	Noun	1.-France	2.-French language	3.-Futsu																							
JLPT-N1	3261	先々月	せんせんげつ	Temporal noun	1.-month before last																									
JLPT-N1	3262	間々	まま	Adverb	1.-occasionally; now and then; sometimes	2.-Mama																								
JLPT-N1	3263	宝器	ほうき	Noun	1.-treasured article or vessel; outstanding individual	2.-Houki																								
JLPT-N1	3264	先々週	せんせんしゅう	Temporal noun	1.-week before last																									
JLPT-N1	3265	ご免ください	めん	Expression	1.-may I come in?	2.-please forgive me; I'm sorry																								
JLPT-N1	3266	臍	へそ	Noun	1.-navel; belly button	2.-protrusion or depression in the middle of an object	3.-center; centre; most important part; main point																							
JLPT-N1	3267	今晩は	こんばん	None	1.-good evening																									
JLPT-N1	3268	来る	きた	Pre-noun adjectival	"1.-next (e.g. ""next April""); forthcoming; coming"	2.-to come; to arrive; to be due to																								
JLPT-N1	3269	等	とう	Noun, Noun - used as a suffix, Counter	1.-class; order; rank	2.-et cetera; etc.; and the like	3.-equal; iso-																							
JLPT-N1	3270	汚れる	けが	Ichidan verb, intransitive verb	1.-to be violated; to be corrupted; to be polluted; to be stained																									
JLPT-N1	3271	仙	せん	Noun	1.-hermit; wizard	2.-wizardry																								
JLPT-N1	3272	象	しょう	Noun	1.-form; shape; figure; appearance; phenomenon																									
JLPT-N1	3273	罰	ばち	Noun	1.-(divine) punishment; curse; retribution																									
JLPT-N1	3274	凝る	こご	Godan verb with ru ending, intransitive verb	1.-to congeal; to freeze																									
JLPT-N1	3275	主なる	おも	Pre-noun adjectival	1.-main; principal; important																									
JLPT-N1	3276	歩	ふ	Noun	1.-pawn																									
JLPT-N1	3277	甲	きのえ	Noun	1.-first sign of the Chinese calendar																									
JLPT-N1	3278	豪儀	ごうぎ	Na-adjective, No-adjective	1.-great; grand	2.-obstinate; stubborn																								
JLPT-N1	3279	洒落	しゃらく	Na-adjective, Noun	1.-free and easy; open-hearted; relaxed; not fussy; frank																									
JLPT-N1	3280	古	いにしえ	Noun	1.-antiquity; ancient times																									
JLPT-N1	3281	倅	せがれ	Noun	1.-son	2.-punk; brat	3.-penis																							
JLPT-N1	3282	一敗	いっぱい	Noun, Suru verb	1.-one defeat																									
JLPT-N1	3283	構え	かま	Noun	1.-structure; construction; appearance	2.-posture (e.g. in martial arts); pose; stance	3.-readiness; determination; preparedness	4.-kanji enclosure type radical (must enclose at least two sides of the kanji)																						
JLPT-N1	3284	謝絶	しゃぜつ	Noun, Suru verb	1.-refusal																									
JLPT-N1	3285	亜科	あか	Noun	1.-subfamily																									
JLPT-N1	3286	取り混ぜる	とま	Ichidan verb, Transitive verb	1.-to mix; to put together																									
JLPT-N1	3287	手回し	てまわ	Noun, No-adjective	1.-turning by hand; hand-turned; hand-cranked	2.-preparations; arrangements																								
JLPT-N1	3288	旧事	きゅうじ	Noun	1.-past events; bygones																									
JLPT-N1	3289	天地	てんち	Noun	1.-heaven and earth; the universe; nature; top and bottom; realm; sphere; world	2.-top and bottom	3.-gods of heaven and earth																							
JLPT-N1	3290	尉	じょう	Noun	1.-inspector (third highest of the four administrative ranks of the ritsuryo system)	2.-(noh) old man	3.-white ash (of charcoal)																							
JLPT-N1	3291	出切る	でき	Godan verb with ru ending, Transitive verb	1.-to be out of; to have no more at hand																									
JLPT-N1	3292	箇条書き	かじょうが	Noun	1.-itemized form; itemised form; itemization; itemisation																									
JLPT-N1	3293	こげ茶	ちゃ	Noun	1.-dark brown; olive brown																									
JLPT-N1	3294	蔵	くら	Noun	1.-warehouse; storehouse; cellar; magazine; granary; godown; depository; treasury; elevator																									
JLPT-N1	3295	仕舞い	しま	Noun	1.-end; close; finish; termination	2.-noh dance in plain clothes																								
JLPT-N1	3296	延いては	ひ	Adverb	1.-not only ... but also; in addition to; consequently																									
JLPT-N1	3297	異見	いけん	Noun, Suru verb	1.-different opinion; objection																									
JLPT-N1	3298	助	じょ	Prefix	1.-help; rescue; assistant																									
JLPT-N1	3299	丁々	ちょうちょう	Adverb, Noun	1.-clashing of swords; felling of trees; ringing of an ax																									
JLPT-N1	3300	梢	こずえ	Noun	1.-treetop; tip of a branch																									
JLPT-N1	3301	取り替え	とか	Noun	1.-swap; exchange																									
JLPT-N1	3302	謙る	へりくだ	Godan verb with ru ending, intransitive verb	1.-to deprecate oneself and praise the listener; to abase oneself																									
JLPT-N1	3303	萎びる	しな	Ichidan verb, intransitive verb	1.-to shrivel (e.g. cut vegetables, skin); to wilt; to fade; to wither; to be wizened																									
JLPT-N1	3304	世辞	せじ	Noun	1.-flattery; compliment																									
JLPT-N1	3305	捕吏	ほり	Noun	1.-constable; policeman																									
JLPT-N1	3306	壕	ごう	Noun	1.-moat; fosse; trench; ditch	2.-underground air-raid shelter; dugout																								
JLPT-N1	3307	洋灯	ようとう	Noun	1.-lamp																									
JLPT-N1	3308	伊	い	Noun	1.-Italy																									
JLPT-N1	3309	一別	いちべつ	Noun, Suru verb	1.-parting																									
JLPT-N1	3310	進度	しんど	Noun	1.-progress																									
JLPT-N1	3311	ＬＡＭＰ		Noun	1.-LAMP; solution stack of free, open source software																									
JLPT-N1	3312	数詞	すうし	Noun	1.-numeral																									
JLPT-N1	3313	成る丈	なたけ	Adverb	1.-as much as possible; if possible																									
JLPT-N1	3314	外方	そっぽ	Noun	1.-the other way																									
JLPT-N1	3315	清濁	せいだく	Noun	1.-good and evil; purity and impurity	2.-voiced and unvoiced consonants																								
JLPT-N1	3316	局限	きょくげん	Noun, Suru verb	1.-limit; localize; localise																									
JLPT-N1	3317	奉る	たてまつ	Godan verb with ru ending, Transitive verb	1.-to offer; to present	2.-to set someone up in a high position; to revere at a distance	3.-to do respectfully																							
JLPT-N1	3318	浅ましい	あさ	I-adjective	1.-wretched; miserable; shameful; mean; despicable; abject																									
JLPT-N1	3319	契る	ちぎ	Godan verb with ru ending	1.-to pledge; to vow; to promise; to swear	2.-to have sexual intercourse (esp. between husband and wife); to share a bed																								
JLPT-N1	3320	相	あい	Prefix	1.-together; mutually; fellow																									
JLPT-N1	3321	下地	したじ	Noun	1.-groundwork; foundation	2.-inclination; aptitude; elementary knowledge (of); grounding (in)	3.-undercoat; first coat	4.-soy sauce																						
JLPT-N1	3322	真ん丸い	ままる	I-adjective	1.-perfectly round; perfectly circular																									
JLPT-N1	3323	下番	かばん	Noun, Suru verb	1.-going off duty																									
